Gene	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
CG10130	465.521403980541	623.479572693821	639.181847235538	788.741126662325	683.203762254596	754.5908920044	543.750578052601	633.390474431058	448.06444307219	733.77685585301	844.180773464726	721.649705516905	729.156349244817	671.023694809934	893.086118697219	581.031302356279	871.009724591171	1451.58855814222	821.486846054719	817.102368038833	821.442142940035	625.88057536898	808.590150008086	1293.60348679545	0	0	0.0075952373777243	0.738519711670696	0.00161977155753446	0.936648448964348	0.00597094530766932	0.84409680154268	1	1	0.887700657210647	Ambig	Ambig	4.68907935961378	Conserved/Ambiguous	NA	0.00597546582018984	21.3261479132306
CG10133	225.42440479287	250.505185457339	201.846899127012	193.747820337021	238.824271675085	243.640970665627	287.628810446516	269.910713535962	240.325474011448	281.136398914097	244.982108882351	281.514835617486	189.664946335357	176.327394256625	233.957068877861	256.669167545735	202.090423339019	189.477267545113	185.060223561777	264.86580997869	232.097225983057	319.833245563003	194.841000001948	201.754672252502	0	0	-0.170335320388475	3.66852788102889e-06	-0.113622421271626	0.00346904372157897	-0.0566931893752222	0.289393773422176	7.16437904650654e-05	0.0513050811974934	0.379759772054007	P2	Ambig	1.49913475247347	Conserved/Ambiguous	NA	-0.056712899116849	66.7051443074127
CG10144	192.077599350137	193.445670992056	161.47751930161	178.747989085123	168.721624765483	122.516602391858	265.268973592016	242.319840596731	285.131918318667	243.144993655435	258.768980810795	258.650686531802	227.597935602429	233.470531284235	170.968627256898	287.695110875439	173.797764071556	272.9757244294	295.644991299913	271.790406318002	268.504633980399	259.175216232089	296.158320002962	296.69804743015	0	0	-0.423478232594593	0	-0.211237043803109	3.81711240393656e-09	-0.212224329087885	9.09337217691597e-05	0	9.42162748093858e-08	0.000300203068072739	P2	P2	2.00475364060345	Cis_+_Trans,opposing	Opposing	-0.212241188791484	49.8814407788775
CG10149	274.777676848113	311.739786346911	255.672738894215	282.496821910754	270.905143989649	336.92065657761	399.427994719013	351.483729182386	327.494374754583	379.914052586618	356.337612919784	327.243133788854	202.309276091048	166.531427909035	256.452940885348	180.514579372825	258.675741873944	282.610161762203	374.634111112866	330.649475202155	411.858802969934	270.203948837709	366.301080003663	293.731066955848	0	0	-0.212082160264418	0	-0.418567768071659	0	0.206468584106074	1.48711350207108e-05	0	0	5.78800228832402e-05	P2	P2	0.50668536003496	Cis_+_Trans,same	Reinforcing	0.206485607807241	66.9651239757089
CG10153	146.725943948022	175.353629820137	131.200484432558	179.997975022781	163.968902941103	147.576816517466	481.752848592397	577.009125381324	487.982911636804	531.879673621265	496.327389423984	514.443354427893	109.584191215984	173.062072140762	184.46615046139	146.66809574042	137.421487870533	173.419871990443	767.322878182979	657.836652234654	782.759271942859	840.940861178585	584.523000005845	658.669665294933	0	0	-1.18469303707303	0	-1.53509233251921	0	0.350387798576698	6.99443195101547e-11	0	0	4.75641024070134e-10	P2	P2	0.77174057349948	Cis_+_Trans,same	Reinforcing	0.35039929544618	81.4160248579681
CG10155	216.087299268905	279.730790427362	205.211014112462	199.997750025312	231.695188938515	254.778843610342	269.334398474653	239.920634254189	276.170629457223	280.050930192421	216.347836415583	233.643023469335	166.483675116591	217.143920704918	251.95376648385	160.770797253922	238.466699540042	285.821640873137	259.53567938542	218.124784688333	277.606485979735	151.645073327286	274.725810002747	228.457496521215	0	0	-0.0881819646513993	0.0174667118052272	-0.0655045906086751	0.0866320620931746	-0.0226583224629563	0.669063305056883	0.22182579214426	1	0.742065712920232	Ambig	P2	1.3461951877266	Conserved/Ambiguous	NA	-0.0226773740427242	74.2834329759239
CG10160	74.6968441917201	70.9764692129127	67.2822997090041	79.9991000101249	76.0435491900768	94.6719200300723	86.3902787560206	86.3714283315079	68.43166039648	104.204997280901	132.566076235039	146.473455080164	82.1881434119881	97.9596634759027	53.9900928179679	62.0518866594085	64.668935468486	102.767331549892	124.12575970607	122.911585022791	159.282409988372	107.530142904803	151.97598000152	175.051847983788	0	0	-0.297588796117573	9.79333398376525e-07	-0.595299547748719	0	0.297729555089259	0.000411247488427916	2.02489038798574e-05	0	0.00118912030378277	P2	P2	0.499897567943706	Cis_+_Trans,same	Reinforcing	0.297710751631146	66.6621144416939
CG10171	702.950658732795	512.143934712782	566.853375048359	672.492434460112	598.842949871855	671.056844919042	547.816002935237	514.629760475235	551.526596290678	483.033581145843	454.966773638652	468.000551597597	587.961333639607	582.859997681621	528.652992175936	471.030230550964	523.414196448059	545.951448858801	519.071358770839	448.367612970461	475.571766965283	361.190992834081	370.197900003702	439.113110196622	0	0	0.209606398662267	6.55363707692576e-11	0.214814628221818	6.49208132512722e-11	-0.00518757340612416	0.883016750921262	1.67655476103736e-09	1.73510012507653e-09	0.91712203273353	Ambig	P1	0.975754772369724	Cis	NA	-0.005208229559551	97.6328688700488
CG10173	457.518170674286	439.775770025106	445.745235572152	388.745626611701	355.26595637239	471.967366032272	700.269436034097	708.965474221128	768.226854212865	611.118890303616	553.595934357521	536.592998854649	425.692435108246	355.920110629113	377.930649725775	344.105916929447	432.4735059455	353.262702202754	857.596157969212	721.889168373291	593.895842956646	601.065927006333	775.467180007755	581.528172963094	0	0	-0.415852560289238	0	-0.590296512821604	0	0.174425058961673	1.71390355225874e-06	0	0	7.74004077493336e-06	P2	P2	0.704480801184937	Cis_+_Trans,same	Reinforcing	0.174443952532366	77.1891301120541
CG10192	244.0986158408	175.353629820137	255.672738894215	173.74804533449	180.603429326432	168.460328288805	176.845982394678	176.341666176829	170.264488367432	154.136558477999	211.045193366181	135.755885196249	155.946733653516	104.49030770763	98.9818368329412	124.103773318817	185.923189471897	128.459164437365	185.060223561777	200.813293840052	131.976853990366	151.645073327286	151.97598000152	154.282984663678	0	0	0.156446796707651	0.00023383832579305	-0.20116532127617	2.31925812947953e-05	0.357737526008989	1.81472159894723e-08	0.00372569189246087	0.000440711802601741	1.07358929793718e-07	Ambig	P2	0.777702616510491	Conserved/Ambiguous	NA	0.357612117983821	36.0009741163817
CG10198	561.56020365561	541.369539682805	696.371801988192	568.743601634482	636.864724466893	590.307266069862	564.077702465782	508.63174461888	564.56119827096	538.392485951321	433.756201441046	502.296775226123	583.746557054377	584.492658739553	573.644736190909	628.980487502186	695.191056286225	488.144824861987	464.907390899099	526.269321787723	323.115745976413	419.09183901359	346.816980003468	311.532949801657	0	0	0.144402631889067	1.78255711802086e-09	0.396091600998745	5.94294083156005e-11	-0.25167909120832	0	4.2911777760387e-08	1.73510012507653e-09	0	Ambig	P1	0.364568780365339	Conserved/Ambiguous	NA	-0.251688969109678	61.1459527000708
CG10200	372.150348740891	356.274041539327	339.77561353047	386.245654736384	324.373264513921	378.687680120289	222.582012324336	213.529364486228	215.070932674651	219.264681778562	253.466337761394	249.362125965742	307.678690721802	240.001175515962	269.950464089839	284.874570572739	248.571220706993	333.993827537149	261.792511380075	218.124784688333	263.953707980731	281.23268144333	171.460080001715	183.952789406693	0	0	0.45170862960876	5.39950525536738e-11	0.199310401542316	3.38290376625219e-08	0.252388264555358	4.66002170553406e-07	1.67655476103736e-09	7.9548557020709e-07	2.33237634601857e-06	P1	P1	2.26635753133464	Cis_+_Trans,opposing	Opposing	0.252398228066444	44.1236647869547
CG1021	77.3645886271387	72.3681646876757	67.2822997090041	62.4992968829101	73.6671882778869	44.5514917788575	71.1449354461346	79.1738093038823	96.9448522283467	120.487028106042	139.989776504201	114.320745428421	92.7250848750635	107.755629823493	112.479360037433	101.539450897214	125.296062470192	170.208392879508	67.7049598396747	96.94434875037	122.87500199103	129.587608116044	126.646650001266	139.44808229217	0	0	-0.447170433362353	0	0.0384224648300563	0.475389168455271	-0.485813053744856	3.27201621352913e-09	0	1	2.05055592364813e-08	Ambig	Ambig	11.6382547382163	Trans	NA	-0.485592898192409	7.33231648179923
CG10210	508.205314947239	482.918329742759	664.412709626415	527.494065691761	512.105776576923	498.419814275969	537.652440728646	514.629760475235	460.284382428705	453.725925660589	392.395585655714	442.278383876202	444.658929741782	440.818485641562	551.148864183422	609.236705383283	602.229461550276	481.721866640118	413.000255022015	441.443016631149	455.092599966778	479.749868344504	342.920160003429	370.872559287687	0	0	0.131139715309849	4.01065007288531e-07	0.223414632867967	6.45138240033052e-11	-0.0922577037282817	0.0132217469335709	8.53619708540662e-06	1.73510012507653e-09	0.0265873062063241	Ambig	Ambig	0.586979078435519	Conserved/Ambiguous	NA	-0.092274917558118	70.7703604906862
CG10214	202.748577091812	178.137020769663	198.482784141562	154.998256269617	204.367038448331	142.007880045108	213.434806338404	199.134126430977	223.217558912328	178.016870354872	182.410920899413	174.339136778341	155.946733653516	133.8782067504	166.469452855401	163.591337556622	169.755955604776	134.882122659233	144.437247657973	197.350995670396	141.078705989701	132.34479126745	175.356900001754	201.754672252502	0	0	-0.0797867798242943	0.0581038101313069	-0.0707167114848043	0.121133790557601	-0.00909979331320978	0.881383376845941	0.678744465815199	1	0.916561217997938	P2	Ambig	1.12825919289868	Conserved/Ambiguous	NA	-0.00907006833949001	88.6321162986349
CG10219	708.286147603632	641.57161386574	793.931136566248	788.741126662325	819.844514705515	661.311206092416	457.36029929658	459.448014596771	341.343639358632	377.743115143266	476.177345836259	473.00208421009	960.969061432476	995.923245338345	996.567129931658	1119.75450017205	1042.78658442934	976.289649723973	370.120447123555	427.593823952525	491.500007964121	476.992685193099	385.785180003858	450.981032093828	0	0	0.534921009093081	5.65557613118437e-11	0.850343520312504	5.05282910681886e-11	-0.315413338573133	0	1.67655476103736e-09	1.73510012507653e-09	0	P1	P1	0.62906460308711	Cis_+_Trans,same	Reinforcing	-0.315422511219423	72.9428974006965
CG10221	425.505237449263	466.217984045603	571.899547526534	469.994712559484	456.261295140461	434.377044843861	451.262161972626	419.86110994483	402.443336141204	387.51233363835	482.54051749554	395.835581045906	427.799823400861	478.369689973992	445.418265748235	400.516722983455	410.243559378208	404.6463679777	374.634111112866	405.08888584976	348.145838974585	341.890710774245	333.178110003332	373.839539761989	0	0	0.106263715168863	0.0001029861073945	0.16485705413445	1.24336051694879e-08	-0.058574152087063	0.142108416495391	0.00171074599939021	2.98748708141769e-07	0.210388736733417	Ambig	P1	0.644580941511906	Cis	NA	-0.058593338965587	73.777920838405
CG10222	184.074366043882	164.220066022033	117.744024490757	154.998256269617	156.839820204533	139.22341180893	204.287600352472	177.5412693481	167.005837872362	178.016870354872	150.595062603004	177.197155414052	113.798967801214	176.327394256625	175.467801658396	146.66809574042	133.379679403752	96.3443733280237	90.2732797862329	117.718137768306	154.731483988705	121.316058661829	175.356900001754	219.556555098311	0	0	-0.139689475374426	0.00193068427998	-0.0429117521668318	0.372112389213659	-0.0967586627440714	0.142246141792327	0.0278865997315005	1	0.210487287354529	P2	P1	3.25527316692506	Conserved/Ambiguous	NA	-0.0967777232075942	30.7193881656513
CG10225	400.161665312786	431.425597176528	386.873223326773	509.994262564546	567.950258013386	414.885767190611	367.920951878582	458.2484114255	379.632782675711	487.375456032547	513.295847182069	500.15326124934	459.410647790087	427.757197178109	575.894323391658	535.902657513073	446.619835579232	520.259615971328	469.421054888411	450.098762055289	455.092599966778	590.037194400712	537.761160005378	504.386680631255	0	0	0.00171039939265261	0.952179897762397	-0.0137003141660309	0.594795039646729	0.015419138141147	0.68350513158422	1	1	0.753843467272976	Ambig	Ambig	0.124843808099922	Conserved/Ambiguous	NA	0.0154107135586835	47.0622827046389
CG10229	257.437338017893	200.404148365871	280.903601285092	227.497440653793	256.646978516509	214.404054185752	331.332127934856	304.69920550282	330.753025249653	334.324366276224	341.490212381459	321.527096517433	305.571302429187	248.16448080562	274.449638491337	259.489707848435	347.595528143112	333.993827537149	320.470143241127	270.059257233174	236.648151982725	275.71831514052	249.396480002494	308.565969327356	0	0	-0.312245174932882	0	0.063194562318612	0.0647940829116702	-0.375516372187081	0	0	0.779772363795703	0	P2	Ambig	4.94101333210626	Trans	NA	-0.375439737251494	14.4071182715413
CG1024	77.3645886271387	61.2346008895717	84.1028746362551	42.4995218803788	95.054436487596	73.7884082587328	91.472059859316	86.3714283315079	115.682092575002	71.6409356306193	93.3265176694672	80.0245217998944	54.7920956079921	62.0411202014051	89.9834880299465	78.9751284756108	109.12882860307	89.9214151061555	99.3006077648562	86.5574542414018	77.3657419943523	88.2298608449664	58.4523000005845	106.811297074854	0	0	-0.215591116495427	0.000785989694010336	-0.0636041834514552	0.313140942210718	-0.151979736087285	0.0918101660822503	0.0117893963986138	1	0.144531384391323	P2	Ambig	3.38957447130774	Conserved/Ambiguous	NA	-0.151986933043972	29.5022283317524
CG10244	389.490687571112	378.541169135534	390.237338312223	326.246329728791	389.723189599144	438.553747198129	300.841441315084	373.076586265263	375.559469556872	345.179053492984	351.034969870382	322.956105835288	354.041233159333	372.24672120843	386.92899852877	298.977272086241	388.013612810916	391.800451533963	361.093119144932	396.43314042562	316.289356976911	317.076062411598	284.467860002845	332.301813121768	0	0	0.111527116966022	0.000229832013938433	0.0878178502503868	0.00450356943321815	0.0236936766983667	0.585975606900029	0.0036641633102282	0.0654969232273646	0.670528373388892	P1	Ambig	1.26998231735388	Conserved/Ambiguous	NA	0.0237092667156352	78.741253821832
CG10254	188.07598269701	228.238057861131	206.893071605187	244.997243781007	204.367038448331	224.149693012377	214.451162559063	159.547221779035	199.592342823067	151.965621034647	125.142375965876	176.482650755124	189.664946335357	168.164088966966	179.966976059893	231.284304821432	143.484200570703	141.305080881101	194.087551540401	207.737890179364	131.976853990366	146.130707024476	151.97598000152	166.150906560884	0	0	0.232971605584897	1.89516398425638e-08	0.054365687585458	0.219564521185955	0.178597961783192	0.0033290544944323	4.35150156929956e-07	1	0.00771735360072942	Ambig	Ambig	4.28526918230707	Trans	NA	0.178605917999439	23.3357569258141
CG10255	346.806776604415	317.306568245963	243.89833644514	351.246048481955	341.007790899251	371.726509529843	364.871883216605	291.503570618839	410.58996237888	302.845773347618	379.669242337151	303.664480044242	318.215632184877	280.817701964255	200.213260866631	259.489707848435	260.696646107334	298.667557316873	376.890943107522	294.295344420766	302.636578977908	358.433809682676	311.745600003117	293.731066955848	0	0	-0.0403009689240617	0.200357970249418	-0.180228824500932	7.55477786995584e-08	0.139917446426586	0.00244719730857982	1	1.7393853340953e-06	0.00591406016240123	Ambig	P2	0.223610008197403	Compensatory	Opposing	0.13992785557687	56.2939447201708
CG10261	712.28776425676	636.004831966688	627.407444786463	647.492715706948	630.923822186418	526.264496637755	472.605642606466	523.026982674131	500.202850993318	569.871078879927	459.208888078174	457.99748637261	516.310131690694	563.268064986441	485.910835361711	544.364278421174	569.894993816033	385.377493312095	480.70521486169	508.957830939443	418.685191969436	438.392121073427	440.340660004403	513.287622054159	0	0	0.236893588108156	6.47456084939025e-11	0.0903043082682411	0.000557574306709883	0.146577214609303	4.36994965611305e-05	1.67655476103736e-09	0.00910107557501147	0.000153701677559838	P1	P1	2.62328113299406	Cis_+_Trans,opposing	Opposing	0.146589279839915	38.1201994487972
CG10263	48.0193998375344	43.1425597176528	52.1437822744781	43.749507818037	72.4790078217919	33.4136188341432	83.3412100940434	118.760713955823	79.8369371292267	92.2648413424643	92.2659890595869	102.888670885579	99.0472497529087	132.245545692469	114.728947238182	64.8724269621089	103.0661159029	109.19028977176	248.25151941214	221.587082857989	161.557872988206	184.731271144148	169.511670001695	258.12730126423	0	0	-0.664440657361804	0	-0.69104954916387	0	0.0267173959282636	0.759917802606422	0	0	0.817395221858108	P2	P2	0.961494958162897	Cis	NA	0.0266088918020659	96.2922624074132
CG10265	136.054966206347	178.137020769663	159.795461808885	154.998256269617	142.581654731394	171.244796524984	203.271244131813	209.930554972415	167.82050049613	208.409994561802	197.258321437737	165.76508087121	130.658074142135	153.470139445581	157.471104052406	157.950256951222	141.463296337313	115.613247993628	180.546559572466	169.652610313148	186.587965986379	198.517186901174	128.595060001286	124.613179920663	0	0	-0.200726753371191	4.4541813402077e-06	-0.143138292669124	0.00211604186924919	-0.0575691947761296	0.367577522924176	8.6190226495381e-05	0.0321966497384597	0.462268338108184	P2	P2	1.4023274249553	Cis	NA	-0.057588460702067	71.3100223388895
CG10267	58.6903775792087	58.4512099400458	63.9181847235539	58.7493390699355	64.1617446291273	73.7884082587328	119.93003403777	117.561110784552	94.5008643570438	103.119528559225	129.384490405398	130.754352583756	84.2955317046032	106.122968765561	92.2330752306952	67.6929672648093	86.8988820357781	102.767331549892	78.9891198129538	83.0951560717457	95.5694459930234	110.287326056208	101.317320001013	133.514121343567	0	0	-0.609940126265125	0	-0.109876242578104	0.063067973012078	-0.500174122354908	5.77628278541908e-09	0	0.762380651989647	3.55223377947394e-08	P2	Ambig	5.5511556634416	Trans	NA	-0.500063883687021	18.0142669495962
CG10269	613.581220146272	656.880264088133	689.643572017292	717.491928215808	689.144664535071	645.996630793434	631.15721302928	597.40237929293	669.652676736983	531.879673621265	656.467209515911	570.174717824248	568.994839006071	551.839437580919	512.905881770695	699.493995069696	618.396695417398	693.679487961771	622.885630525007	623.213670538093	546.111119960134	727.896351970972	483.205680004832	643.834762923425	0	0	0.0928849873736403	4.93649791729887e-05	-0.000496852368905815	0.98075084303456	0.0933911046771993	0.00438757399354425	0.000855334629448231	1	0.00985312948684653	Ambig	P2	186.946854209822	Trans	NA	0.0933818397425461	0.529249351190317
CG10270	421.503620796135	347.923868690749	375.098820877698	454.994881307585	452.696753772176	462.221727205647	438.049531104058	505.032935105067	451.323093567261	518.854048961152	487.843160544942	510.870831133254	387.759445841175	368.981399092567	413.924044937754	411.798884194256	420.348080545159	475.29890841825	397.202431059425	521.075874533239	577.967601957808	485.264234647315	432.547020004325	581.528172963094	0	0	-0.146755187764716	6.26881502263643e-08	-0.189601864019322	0	0.0428295943704363	0.266900529404054	1.39638320413208e-06	0	0.35498730484586	P2	P2	0.774017642304194	Cis	NA	0.042846676254606	81.567242279038
CG10272	101.374288545906	136.386156526773	84.1028746362551	69.9992125088593	92.6780755754061	142.007880045108	121.962746479088	88.7706346740498	135.233995545425	91.1793726207882	95.4475748892278	95.7436242963022	109.584191215984	143.674173097991	148.472755249412	135.385934529619	109.12882860307	122.036206215497	63.191295850363	110.793541428994	109.222223992027	88.2298608449664	93.5236800009352	112.745258023457	0	0	-0.00283286794672801	0.95766230277652	0.285021590450971	1.83716819101772e-07	-0.287969030224465	0.000253053711066764	1	4.08512631212215e-06	0.000766939423499475	Ambig	P1	0.00993913458361435	Compensatory	Opposing	-0.287854458397699	49.7527503591378
CG10274	330.800309991903	297.822831599281	319.590923617769	289.996737536703	311.303279496877	253.386609492252	369.9536643199	391.070633834328	379.632782675711	378.828583864942	358.458670139544	378.687469231643	273.96047803996	275.919718790459	256.452940885348	394.875642378054	282.926592674626	272.9757244294	268.563007364043	337.574071541467	295.810189978406	336.376344471434	311.745600003117	311.532949801657	0	0	-0.224440336496755	0	-0.0577442452946204	0.0820855928181743	-0.166685283121515	0.000276424202729553	0	0.961992847364082	0.000831571037645622	P2	Ambig	3.88680006729025	Trans	NA	-0.166696091202135	25.7281049369017
CG10275	249.434104711637	281.122485902125	238.852163966964	202.497721900629	148.522557011869	395.394489537361	201.238531690495	184.738888375725	216.700257922187	175.84593291152	237.558408613189	195.059771887243	278.17525462519	257.960447153211	251.95376648385	194.617280886327	181.881381005117	109.19028977176	252.765183401452	251.016617300065	286.70833797907	306.047329805977	342.920160003429	442.080090670923	0	0	0.224313894053659	3.44717839030068e-09	-0.390048650100644	0	0.614497785569299	6.23090289010335e-11	8.23587597873374e-08	0	4.75641024070134e-10	P1	Ambig	0.575092091706456	Conserved/Ambiguous	NA	0.614362544154303	38.8335626217283
CG10279	152.061432818859	164.220066022033	181.662209214311	177.498003147465	163.968902941103	175.421498879252	219.532943662358	237.521427911647	294.907869803878	141.110933817887	190.895149778456	132.897866560539	214.953605846738	163.266105793171	206.962022468877	253.848627243035	173.797764071556	224.803537765389	248.25151941214	141.954224955899	191.138891986047	209.545919506795	233.809200002338	255.160320789929	0	0	-0.181479911191943	1.84052050402617e-05	-0.0335139213467783	0.399084888133048	-0.147958140041588	0.0109762321966322	0.00033540918660305	1	0.0224224411862141	P2	Ambig	5.41506048528662	Trans	NA	-0.147965989845165	18.4670144076344
CG10281	261.43895467102	269.988922104021	208.575129097913	157.498228144933	205.555218904426	275.662355381681	323.201278169583	391.070633834328	389.408734160922	386.426864916674	345.732326820981	350.107282874538	303.463914136571	243.266497631825	355.434777718289	344.105916929447	309.198347708699	231.226495987257	370.120447123555	328.918326117327	384.553246971928	336.376344471434	309.797190003098	213.622594149708	0	0	-0.460857207351814	0	-0.0840290485032631	0.0102219989851118	-0.376836367465269	0	0	0.141362687124319	0	P2	P2	5.48449870087387	Trans	NA	-0.376828158848551	18.2332069809893
CG10289	477.526253939925	406.375078630794	412.10408571765	447.494965681636	436.062227386847	320.213847160539	481.752848592397	361.080554552554	374.744806933105	383.170458751646	409.364043413799	352.965301510249	377.222504378099	377.144704382226	350.935603316791	366.67023935105	462.787069446353	276.187203540335	331.754303214406	401.626587680104	314.013893977077	336.376344471434	344.868570003449	302.632008378753	0	0	0.0562096749274856	0.0504741183287959	0.0847206689509742	0.00587255933085295	-0.0284929573675863	0.496381856828259	0.594549335348544	0.0842465814411072	0.584746130027077	Ambig	Ambig	0.663470622027463	Conserved/Ambiguous	NA	-0.0285109940234886	74.8206523912674
CG10293	213.419554833486	233.804839760183	238.852163966964	252.497159406957	144.958015643584	243.640970665627	121.962746479088	139.153967867429	156.415223763383	162.820308251408	202.560964487139	167.908594847993	257.10137169904	228.57254811044	204.712435268128	270.771869059237	250.592124940383	263.341287096598	162.491903615219	223.318231942817	204.79166998505	181.974087992743	171.460080001715	145.382043240773	0	0	0.333419206293141	5.53532920478998e-11	0.303025769417395	5.75467507281359e-11	0.030352146504139	0.604993089291894	1.67655476103736e-09	1.73510012507653e-09	0.686856437714023	P1	Ambig	1.10029984226814	Cis	NA	0.030393436875746	90.8843173092362
CG10309	108.043649634452	122.469201779143	122.790196968932	92.4989593867069	130.699850170444	90.4952176758044	76.22671654943	97.1678568729464	101.832827970952	99.8631223941967	93.3265176694672	68.5924472570523	92.7250848750635	78.3677307807222	65.2380288217112	101.539450897214	54.5644143015351	96.3443733280237	76.7322878182979	86.5574542414018	129.701390990532	68.92957878513	74.0395800007404	89.009414229045	0	0	0.216693239532211	0.00017798080786614	-0.0713566858348271	0.255100542677084	0.288224526885562	0.000744592041748919	0.00288283811424731	1	0.00202808771592385	P1	Ambig	3.03676154514521	Trans	NA	0.288049925367038	19.8540270576015
CG10318	144.058199512603	100.202074182936	104.287564548956	149.998312518984	149.710737467964	105.809792974787	107.733759389861	160.746824950306	103.462153218488	154.136558477999	155.897705652405	159.334538940861	134.872850727365	114.28627405522	112.479360037433	152.309176345821	109.12882860307	160.573955546706	135.409919679349	154.072268549695	175.21065098721	154.402256478691	113.00778000113	124.613179920663	0	0	-0.109421450835465	0.02877719755718	-0.089087615810035	0.0709333162666412	-0.0203002029139007	0.770948872554152	0.35342741050609	0.845762504784715	0.827490689191542	Ambig	P2	1.22824536093534	Conserved/Ambiguous	NA	-0.02033383502543	81.4169572143531
CG10321	496.200464987855	590.07888129951	469.294040470303	513.744220377521	515.670317945208	462.221727205647	644.369843897848	702.967458364773	592.259727479059	729.434980966306	617.22765095034	567.316699188537	497.343637057159	452.247113047084	445.418265748235	425.901585707758	406.201750911428	529.89405330413	550.667006696021	595.515285180844	546.111119960134	523.864798766988	537.761160005378	522.188563477064	0	0	-0.234745258148114	0	-0.172485654196876	0	-0.0622509612414896	0.0786411530503885	0	0	0.125871510402751	P2	P2	1.36095525880764	Cis	NA	-0.062259603951238	73.4778012376485
CG10326	322.797076685648	260.24705378068	213.621301576088	268.746976596513	299.421474935927	270.093418909324	354.708321010014	303.499602331549	371.486156438034	400.537958298463	286.342724667683	306.522498679953	195.987111213202	207.347954357327	296.945510498823	287.695110875439	242.508508006823	333.993827537149	261.792511380075	235.436275536613	354.972227974087	286.747047746141	237.706020002377	284.830125532944	0	0	-0.212988794706062	0	-0.0601314907719355	0.0873464667465829	-0.152844892197278	0.00159012073177833	0	1	0.00406181098842858	P2	P2	3.54205079521275	Trans	NA	-0.152857303934126	28.2322320547054
CG10327	350.808393257543	420.292033378424	321.272981110494	386.245654736384	358.830497740675	441.338215434307	513.259891432829	563.813490497344	452.952418814796	467.837019042378	496.327389423984	459.426495690465	406.72594047471	440.818485641562	371.181888123529	420.260505102357	394.076325511087	433.549679976107	460.393726909788	531.462769042207	534.733804960964	457.692403133263	461.773170004618	453.948012568129	0	0	-0.259355137346244	0	-0.161833387511683	1.39815736766025e-09	-0.0975032816696441	0.0125094882066836	0	3.52305560901677e-08	0.0252580656077612	P2	P2	1.60260587344821	Cis_+_Trans,opposing	Opposing	-0.097521749834561	62.3983735844154
CG10335	300.12124898459	207.362625739686	265.765083850566	291.246723474361	298.233294479832	253.386609492252	407.558844484286	415.062697259746	395.926035151063	354.948271988069	299.069067986247	374.400441278077	299.249137551341	337.960838991864	287.947161695829	276.412949664638	299.093826541748	269.764245318466	383.66143909149	418.938078528385	366.349542973257	325.347611865813	405.269280004053	332.301813121768	0	0	-0.329511614786121	0	-0.23157637337325	0	-0.0979115208524927	0.0314487559163219	0	0	0.0567920757023689	P2	P2	1.42290687942945	Cis	NA	-0.097935241412871	70.2786678774772
CG10340	250.767976929346	278.339094952599	285.949773763267	307.496540663918	304.174196760307	275.662355381681	247.990917840812	249.517459624356	198.777680199299	256.170618315548	299.069067986247	307.23700333888	273.96047803996	267.756413500801	278.948812892834	163.591337556622	181.881381005117	327.570869315281	239.224191433517	200.813293840052	309.462967977409	264.689582534899	206.531460002065	183.952789406693	0	0	0.0881098600863946	0.012011137352616	0.0614124616509985	0.0991114612385167	0.0266818258581809	0.603683275172251	0.156540224062281	1	0.685750817188755	P1	Ambig	1.43472281875159	Conserved/Ambiguous	NA	0.0266973984353961	69.6998742147378
CG10341	344.139032168996	283.905876851651	220.349531546988	163.748157833224	196.049775255667	395.394489537361	371.986376761218	283.106348419943	298.981182922716	270.281711697337	221.650479464985	211.493379042578	345.611679988873	408.165264482928	341.937254513797	361.029158745649	335.470102742771	147.72803910297	248.25151941214	218.124784688333	191.138891986047	306.047329805977	335.126520003351	412.410285927908	0	0	-0.0330621936582059	0.343944526698144	0.125480061758047	0.000154755174088436	-0.158586297315621	0.000998744371967675	1	0.00267774351917742	0.00264247392869444	Ambig	P1	0.263485634251257	Compensatory	Opposing	-0.158542255416253	44.1796486298793
CG10347	186.7421104793	268.597226629258	252.308623908765	252.497159406957	273.281504901839	238.07203419327	231.729218310267	266.311904022149	248.472100249124	288.734679965829	240.73999444283	287.230872888907	273.96047803996	225.307225994576	265.451289688342	287.695110875439	165.714147137995	179.842830212311	257.278847390764	230.242828282129	250.300929981728	256.418033080683	348.765390003488	237.35843794412	0	0	-0.0604331024564855	0.0956115732087357	-0.122596579369322	0.00082308284962318	0.0621423305056557	0.23018288375856	1	0.0132052883525672	0.312617525324986	Ambig	Ambig	0.492942811025998	Conserved/Ambiguous	NA	0.0621634769128365	66.3544825847515
