gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5
CG13401	306.452886817787	325.826735673061	175.110484668503	458.701460021856	512.496630191767	374.472055790197	334.375007856556	218.415382914524	191.740229341235	531.54957226048	431.043383096905	501.033654212713
CG13410	265.38188136798	242.383303366545	288.501700150566	252.463594275595	244.817163493093	309.39986248895	299.177638608497	280.434565717414	398.421255773996	234.197583817736	252.947614032914	172.094168186106
CG13424	181.660216412606	176.820606554283	170.804489143868	196.755665022295	216.239284486117	257.833218740792	183.529139650591	153.699713902813	204.190893584173	176.306046244813	167.771376654484	159.023725032731
CG13430	246.426032698839	286.091767908053	190.899134925499	288.021846990468	309.593689242238	306.944308024752	251.409780343275	226.504841540988	288.855410436147	276.300520234408	198.744553883004	202.591868877314
CG13431	420.187978832636	395.362929261824	460.741521135979	355.582527148726	424.857801237041	466.555348197623	444.995311207597	318.185372640912	458.184444140095	394.715028906297	366.515930537488	396.470108985712
CG13436	140.589210962799	129.138645236274	175.110484668503	109.045308325609	102.880364425113	88.3999607111286	145.817672599099	140.217282858707	129.486908126549	110.520208093763	126.473807016457	80.6010661124799
CG1345	917.779006397599	931.784994089424	984.637643299943	559.449842713996	547.742680967037	744.033002651999	1121.28762033101	1186.45393188137	1110.59925047001	515.760971104228	593.652563546635	581.634720325193
CG13472	938.314509122502	778.805368194145	904.259060173417	894.882693324294	823.995511367804	936.794028091543	771.828025653854	760.409110887602	821.743840033866	894.687398854274	955.00629787937	749.37207412684
CG13484	186.399178579891	202.648335601538	195.205130450134	165.938512669405	171.467274041855	168.205480797564	155.87406381283	161.789172529277	171.819166552536	210.514682083359	144.541493733094	108.920359611459
CG1349	1157.88642287339	1033.10916189019	1237.25604741188	819.025087532565	821.137723467106	788.232983007563	993.068632355936	1208.02582155194	921.349153977365	826.270127177182	779.491626917756	779.869774818049
CG13503	233.788800252745	266.22428402555	274.148381735115	227.572817375185	255.295719128984	250.466555348198	231.296997915813	277.738079508592	323.717270316371	218.408982661485	276.177496954304	328.939486026607
CG13531	521.28583840139	540.395561604101	510.978135590058	635.307448505724	644.907469590755	518.121991945781	432.424822190433	385.597527861444	485.575905474557	626.281179197992	436.205579301658	509.747282981629
CG13533	641.339546639286	617.878748745865	628.675346596757	776.355184274718	734.45149047928	783.321874079167	520.418245310579	676.818038414143	694.747064755905	731.538520239671	874.992256705693	657.878972053214
CG13550	303.293578706263	276.158025966801	427.728888780442	380.473304049137	356.270891620299	343.777624987722	321.804518839392	272.34510709095	410.871920016933	334.192057807332	268.434202647174	291.906563758711
CG13562	90.0402811784219	95.3639226360178	68.8959283941651	55.7079292533004	64.7765257491453	65.0721933012474	103.078009940743	80.8945862646385	87.1546497005615	60.5229710989656	49.0408639451568	41.3897366523545
CG13563	101.097859568754	133.112142012775	117.697211006699	150.529936492961	133.363435365887	128.916609370396	72.9088362995497	70.1086414293534	107.075712489261	110.520208093763	141.960395630717	143.774874687126
CG13567	440.723481557539	385.429187320572	475.09483955143	384.029129320624	402.94809399836	427.266476770455	241.353389129544	431.437793411406	468.144975534445	302.614855494828	428.462284994528	283.192934989794
CG13570	265.38188136798	268.2110324138	332.996987238465	288.021846990468	266.726870731775	277.477654454376	221.240606702082	202.236465661596	219.131690675698	207.883248557317	227.136633009147	230.911162376294
CG13598	159.545059631941	268.2110324138	215.299776231766	144.603561040482	180.993233710847	206.266574992633	155.87406381283	218.415382914524	224.111956372872	184.200346822939	237.461025418654	169.915760993877
CG13599	353.842508490641	456.952129297585	508.107471906968	215.720066470227	238.148991724799	201.355466064237	367.058279301181	431.437793411406	368.539661590946	215.777549135443	227.136633009147	174.272575378335
CG13603	505.489297843772	454.965380909335	535.378776896325	468.183660745822	460.103852012311	405.166486592673	422.368430976702	506.939407258402	525.418031051957	426.292231218801	474.922050837308	426.96780967692
CG13605	347.523892267593	333.773729226062	430.599552463532	298.68932280493	295.304749738751	208.722129456831	407.283844156105	533.904269346614	587.671352266643	315.772023125038	299.407379875694	204.770276069543
CG13610	480.214832951584	345.694219555564	378.927606167908	277.354371176006	333.408588414718	299.577644632158	447.509409011029	231.897813958631	498.026569717494	310.509156072954	237.461025418654	191.699832916168
CG13625	461.258984282442	421.190658309078	533.943445054779	557.079292533004	512.496630191767	572.144190158138	477.678582652222	496.153462423116	468.144975534445	452.606566479221	454.273266018295	361.615593910045
CG13626	107.416475791802	147.019380730527	114.826547323608	130.380259954533	146.699778902476	147.333267851881	130.733085778503	151.003227693992	99.6053139434989	157.886011562519	144.541493733094	130.704431533751
CG13630	682.410552089092	588.077522922109	602.839373448944	744.352756831333	706.826207439203	712.110794617425	819.595883919076	652.549662534751	657.395072027093	713.118485557377	722.707468665469	642.63012170761
CG13648	1210.01500671353	1494.03478796428	757.855212335816	406.549356040043	697.300247770211	1079.21618701503	1043.35058842459	1046.23664902266	737.079323181892	1094.67634683346	890.478845319953	790.761810779195
CG13663	146.907827185846	79.4699355300148	86.1199104927064	116.156958868584	138.126415200383	105.588841960515	85.4793253167135	102.466475935209	79.6842511547991	115.783075145847	154.865886142601	43.5681438445837
CG13671	246.426032698839	256.290542084298	254.053735953484	250.093044094604	253.390527195186	317.994303113643	256.43797595014	210.32592428806	171.819166552536	226.30328323961	250.366515930537	233.089569568523
CG13688	202.195719137509	200.661587213287	97.6025652250672	277.354371176006	277.205426367666	314.310971417346	291.635345198199	221.111869123345	144.427705218073	360.506393067752	407.813500175515	466.179139137046
CG13689	139.009556907037	137.085638789276	66.0252647110749	156.456311945439	186.708809512242	154.699931244475	130.733085778503	86.2875586822811	69.7237197604492	165.780312140645	149.703689937847	248.338419914127
CG13690	246.426032698839	198.674838825037	137.79185678833	635.307448505724	512.496630191767	454.277575876633	306.719932018795	275.041593299771	124.506642429374	563.126774572984	634.950133184662	662.235786437673
CG13698	574.994076297291	492.713600286092	575.568068459587	621.084147419775	633.476317987965	612.660838817405	663.721820106246	550.083186599542	567.750289477944	486.815202317767	376.840322946995	516.282504558317
CG13773	211.67364347208	186.754348495535	180.851812034683	376.91747877765	306.735901341541	402.710932128475	291.635345198199	226.504841540988	129.486908126549	347.349225437542	500.733031861075	501.033654212713
CG13777	413.869362609589	530.461819662849	268.407054368935	603.305021062338	621.092570418275	688.783027207543	744.172949816094	614.798855611253	361.069263045183	678.909849718831	683.990997129819	1093.56041049905
CG13778	369.639049048258	401.323174426575	182.287143876228	408.919906221035	452.483084277118	329.044298202534	349.459594677152	180.664575991026	114.546111035024	494.709502895893	513.638522372958	649.165343284297
CG13780	126.372324460943	147.019380730527	94.731901541977	123.268609411558	146.699778902476	216.088792849425	231.296997915813	285.827538135056	99.6053139434989	284.194820812534	289.082987466188	246.160012721898
CG1381	349.103546323355	228.476064648793	284.195704625931	374.546928596658	388.659154494872	297.12209016796	231.296997915813	231.897813958631	239.052753464397	260.511919078156	286.501889363811	209.127090454002
CG13852	597.109233077956	713.242671381883	611.451364498215	578.414244161928	639.19189378936	643.35526961988	515.390049703714	536.600755555436	587.671352266643	642.069780354244	547.192797703855	479.249582290421
CG13867	751.915330542611	671.520955228625	734.889902871094	763.317158279265	693.489863902614	694.921913368038	668.750015713111	935.680714460986	771.941183062116	684.172716770915	753.680645893989	548.958612441755
CG13886	86.8809730668983	89.4036774712666	104.779224432793	91.266181968173	79.0654652526332	76.1221883901385	90.507520923579	62.0191828028896	69.7237197604492	86.8373063593854	95.500629787937	80.6010661124799
CG13890	202.195719137509	228.476064648793	218.170439914856	369.805828234675	442.004528641227	317.994303113643	170.958650633427	223.808355332167	184.269830795473	452.606566479221	423.300088789775	376.864444255649
CG13892	586.051654687623	603.971510028113	645.899328695298	481.221686741276	548.695276933936	581.96640801493	532.988734327743	647.156690117108	453.20417844292	536.812439312564	562.679386318115	553.315426826213
CG13893	50.5489297843772	49.6687097062592	58.8486055033493	150.529936492961	131.458243432089	112.955505353109	57.8242494789532	80.8945862646385	64.7434540632743	89.4687398854274	108.40612029982	41.3897366523545
CG13894	72.6640865650423	71.5229419770133	100.473228908157	94.8220072396603	108.595940226508	88.3999607111286	100.56391213731	53.9297241764257	79.6842511547991	94.7316069375113	129.054905118834	87.1362876891674
CG13895	153.226443408893	135.098890401025	120.567874689789	430.254857849958	424.857801237041	367.105392397603	120.676694564772	110.555934561673	104.585579640674	584.17824278132	464.597658427801	514.104097366088
CG13897	631.861622304715	774.831871417644	752.113884969636	535.74434090408	594.419883345098	1014.14399371378	643.609037678784	954.556117922735	869.056364157028	1020.99620810429	1182.14293088852	1063.06270980784
CG13901	300.13427059474	246.356800143046	330.126323555374	514.409389275157	493.444710853783	510.755328553187	331.860910053123	364.025638190874	348.618598802246	542.075306364648	552.354993908608	426.96780967692
CG13902	489.692757286154	435.097897026831	488.012826125336	445.663434026403	475.345387482698	481.288674982811	382.142866121778	571.655076270112	453.20417844292	647.332647406328	500.733031861075	527.174540519463
CG13914	456.520022115157	397.349677650074	455.000193769799	338.988675881785	348.650123885106	314.310971417346	382.142866121778	334.364289893839	403.40152147117	294.720554916702	283.920791261434	313.690635681003
CG13926	230.629492141221	246.356800143046	241.135749379578	251.2783191851	222.907456254412	223.455456242019	206.156019881485	285.827538135056	194.230362189823	226.30328323961	252.947614032914	196.056647300627
CG13929	410.710054498065	409.270167979576	521.025458480874	289.207122080964	256.248315095884	267.655436597584	334.375007856556	450.313196873155	385.970591531058	273.669086708366	273.596398851928	326.761078834378
CG13956	398.072822051971	407.283419591326	456.435525611344	425.513757487975	434.383760906033	396.57204596798	422.368430976702	463.795627917261	463.16470983727	271.037653182324	348.448243820851	357.258779525586
CG13957	462.838638338204	437.084645415081	482.271498759156	510.85356400367	437.241548806731	432.177585698851	284.093051787901	409.865903740835	380.990325833883	310.509156072954	348.448243820851	385.578073024566
