gene	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1.1	ATAC_P1_2.1	ATAC_P1_3.1	ATAC_P2_1.1	ATAC_P2_2.1	ATAC_P2_3.1
CG17273	1056.82585481524	1097.30742575528	976.850629151477	351.829513470044	388.511918412497	551.633255823753	1370.25628019451	1326.45311638456	1556.97264248392	221.841816851369	185.498605477298	199.719768200244
CG1728	366.762031861657	399.993155197344	464.114552311788	435.598445248626	414.142913029988	417.555728366591	438.552459856599	364.124384889878	378.36109376491	266.541287410974	343.090341104029	337.027108837912
CG17280	291.501614918947	267.37510374154	276.25866209035	201.045436268597	248.215947874651	222.185616929012	272.994503123585	324.244095116225	282.933738257831	271.50789525093	287.276601402895	226.245049914339
CG17286	386.902143437875	301.599117020457	400.022542706827	318.321940758611	370.974922095266	306.462919902085	355.773481490092	286.097730984904	346.551975262551	332.762725277054	280.710279085114	287.097166787851
CG17293	111.300616605416	162.564063074856	120.448776671393	167.537863557164	210.443955806769	249.001122420444	89.8239978019539	135.246200101955	117.19148921922	398.984163143134	252.803409234547	351.069905039491
CG17359	222.601233210832	222.456086312962	216.586791078834	217.799222624313	194.255959206249	203.031684435131	162.035447015289	187.263969371937	226.012157779924	230.119496584629	180.573863738962	193.478525443986
CG17361	394.322184544902	282.348109551066	310.514736189553	290.398963499084	430.330909630509	268.155054914324	299.413326006513	327.711946400891	331.484498077222	304.61861418397	239.670764598986	327.665244703525
CG17367	288.321597301649	305.877118680322	261.893211661652	161.953268105258	203.698957223219	222.185616929012	239.53066080521	296.501284838901	252.798783887175	170.520202505157	183.857024897853	180.996039931471
CG17370	285.141579684351	329.406127809578	396.707438761742	279.229772595273	230.67895155742	145.56988695349	253.620699676105	206.337151437598	205.922188199487	218.530744958065	165.799638523956	182.556350620536
CG1738	466.402583870315	412.827160176938	416.598062432248	564.044140642452	451.91490509787	520.986963833545	563.601554835789	364.124384889878	418.541032925786	392.362019356526	461.284142824077	361.992079862942
CG17383	259.701438745971	290.904112870796	334.825498453504	206.630031720502	245.517948441231	256.662695417996	315.26461973627	325.978020758558	373.338601369801	259.919143624366	256.086570393438	259.011574384691
CG1742	263.941462235701	188.232073034044	275.153627441988	122.86109994192	133.550971954296	103.431235466954	302.935835724237	325.978020758558	329.810333945519	86.0878692259045	159.233316206176	98.2995734110576
CG1743	121.900675329741	173.259067224518	186.750855573076	128.445695393826	90.382981019574	214.52404393146	118.004075543743	116.173018036295	127.236474009439	91.0544770658605	136.251188093944	107.661437545444
CG1745	515.162854002211	427.800165986464	489.5303492241	390.921681633382	439.773907647479	421.386514865367	582.97535828327	462.958146502845	410.17021226727	384.084339623266	495.757334992424	405.680779156746
CG17486	106.000587243253	64.1700248979697	143.654504286982	161.953268105258	136.248971387716	84.2773029730734	190.215524757079	249.685292495917	135.607294667955	408.917378823046	366.07246921626	285.536856098786
CG1749	346.621920285438	432.078167646329	217.691825727196	245.72219988384	299.477937109633	302.632133403309	225.440621934316	159.521159094613	266.1920969408	200.319849544893	221.61337822509	269.933749208142
CG17498	427.182366590311	498.387193374231	471.849794850318	485.859804315775	466.753901981681	417.555728366591	537.182731952862	514.975915772828	497.226747115834	463.550065062563	512.173140786875	475.894760164644
CG1751	257.581427001106	218.178084653097	302.779493651023	195.460840816691	312.967934276734	306.462919902085	278.278267700171	279.162028415573	316.417020891894	240.052712264541	290.559762561785	280.855924031593
CG17544	34.9801937902736	51.3360199183757	33.151039450842	145.199481749542	110.617976770225	111.092808464506	68.6889394956118	76.2927282626412	66.9665652681258	134.098411678813	132.968026935054	165.392933040827
CG17565	231.081280190292	198.927077183706	272.943558145266	279.229772595273	229.32995184071	233.67797642534	264.188228829276	230.612110430256	231.034650175034	281.441110930842	172.365960841737	285.536856098786
CG17579	1069.54592528443	962.550373469545	902.813307711263	1150.42666309253	1304.48272605863	1130.08201713894	1167.7119714254	995.273318699001	1064.7683877632	1024.77675097759	971.815703031507	1017.32256926999
CG17592	463.222566253017	440.634170966058	717.167486786548	675.736049680561	469.451901415101	436.709660860471	767.907118463763	728.248769779757	614.418236335054	589.370797008115	656.632231778045	522.704080836576
CG17593	133.560739926499	149.730058095263	149.179677528789	346.244918018139	184.812961189278	157.062246449819	174.364231027322	220.20855657626	182.483890355643	438.717025862783	438.302014711845	296.459030922237
CG17596	522.582895109239	568.974220761998	520.471319378219	580.797926998168	477.545899715361	505.66381783844	484.345086187007	504.572361918832	485.507598193912	379.11773178331	508.889979627985	518.023148769383
CG17598	696.423858188174	755.06729296611	991.216079580175	703.659026940088	750.043842490793	781.480445750317	803.132215641	868.69674680871	882.284497407557	652.281162980892	820.790289722556	794.198140733783
CG17600	306.341697133002	314.433122000051	310.514736189553	268.060581691462	447.86790594774	302.632133403309	364.579755784401	343.317277181885	338.181154604035	293.029862557406	390.696177907937	338.587419526976
CG17603	432.482395952474	577.530224081727	502.790765004437	480.27520886387	540.948886400734	574.61797481641	535.421477094	405.738600305864	447.001823164739	552.949006181771	553.212655273003	567.953090819444
CG17612	160.060886737313	186.093072204112	198.906236705052	245.72219988384	314.316933993444	245.170335921668	144.422898426671	225.410333503258	226.012157779924	509.905071568819	415.319886599614	457.171031895871
CG1763	513.042842257346	532.611206653148	516.051180784774	480.27520886387	551.740884134414	517.156177334769	431.507440421151	466.425997787511	508.945896037756	385.739875569918	531.872107740217	518.023148769383
CG17642	134.620745798932	134.757052285736	86.1927025721891	122.86109994192	161.879966005207	153.231459951043	58.1214103424408	185.530043729605	118.865653350923	245.019320104497	164.158057944511	240.287846115919
CG17652	210.941168614074	196.788076353774	245.317691936231	161.953268105258	171.322964022178	114.923594963282	338.160932901474	381.463641313206	390.080242686833	281.441110930842	238.029184019541	201.280078889308
CG17657	458.982542763287	571.11322159193	523.786423323303	759.504981459143	778.372836541704	835.111456733182	385.714814090743	624.213231239792	559.17081998885	1296.28464622852	1081.80160185433	1121.86338543731
CG17660	133.560739926499	141.174054775533	130.394088506645	139.614886297637	138.946970821136	199.200897936355	79.2564686487829	140.447977028953	85.3823707168603	230.119496584629	267.577634449553	240.287846115919
CG17667	252.281397638943	355.074137768765	228.74217221081	256.891390787651	307.571935409894	325.616852395965	239.53066080521	265.290623276911	282.933738257831	190.386633864981	198.631250112859	227.805360603403
CG17672	334.96185568868	293.043113700728	303.884528299385	273.645177143368	260.356945325042	371.586290381278	285.323287135618	325.978020758558	252.798783887175	235.086104424585	218.3302170662	215.322875090888
CG17680	742.004110702773	735.816285496719	766.894045962811	586.382522450074	663.707860621349	697.203142777244	718.591982415631	587.800792750804	649.57568310082	663.869914607456	620.517459030253	616.322722180441
CG17689	942.345220592522	988.218383428733	800.045085413653	1167.18044944824	975.326795181373	1011.32763567688	808.415980217585	854.825341670048	872.239512617338	1105.89801236354	1099.85898822823	1157.75053128579
CG17697	305.28169126057	290.904112870796	286.203973925602	731.582004199616	625.935868553468	586.110334312738	320.548384312855	286.097730984904	234.38297843844	970.144064738078	828.998192619782	663.132042852373
CG1770	444.142460549231	515.49920001369	432.068547509307	474.690613411964	384.464919262367	406.063368870263	378.669794655296	298.235210481234	291.304558916347	284.752182824146	343.090341104029	329.22555539259
CG17712	167.48092784434	179.676069714315	143.654504286982	279.229772595273	246.866948157941	337.109211892294	105.675291531711	171.658638590943	164.068084906908	379.11773178331	336.524018786248	391.637982955166
CG17721	235.321303680022	297.321115360593	258.578107716567	201.045436268597	227.980952124	187.708538440027	221.918112216592	228.878184787924	257.821276282284	220.186280904717	200.272830692304	244.968778183112
CG17724	180.200998313531	115.506044816345	123.763880616477	122.86109994192	132.201972237586	160.893032948595	123.287840120329	142.181902671286	130.584802272845	105.954300585729	118.193801720048	115.462990990766
CG17726	231.081280190292	211.7610821633	198.906236705052	178.707054460975	244.168948724521	214.52404393146	190.215524757079	156.053307809948	130.584802272845	147.342699252029	167.441219103402	171.634175797085
CG17734	567.103141751405	425.661165156532	570.197878554482	480.27520886387	501.827894616142	455.863593354352	433.268695280013	530.581246553823	529.035865618193	481.760960475735	477.699948618528	494.618488433417
CG1775	1860.3103061191	1843.81871540166	1855.35317459879	1334.71831300541	1239.73073965654	1543.80695900675	2036.01061684429	1889.9789501427	1838.23221661005	1392.30573113434	1290.28233544386	1343.42750328445
CG17754	632.823505842222	551.862214122539	455.274275124897	603.13630880579	766.231839091314	850.434602728286	445.597479292046	438.683187510187	539.080850408412	604.270620527984	692.747004525838	884.696160699518
CG17767	301.041667770839	314.433122000051	270.733488848543	295.98355895099	323.759932010414	283.478200909429	329.354658607164	268.758474561577	319.7653491553	288.06325471745	246.237086916767	216.883185779952
CG17785	386.902143437875	370.047143578292	404.442681300272	362.998704373855	317.014933426864	291.139773906981	276.517012841309	265.290623276911	338.181154604035	309.585222023926	280.710279085114	313.622448501946
CG17800	78.4404345600075	77.0040298775636	96.1380144074417	145.199481749542	101.174978753254	80.4465164742973	96.8690172374013	107.503389824631	87.0565348485635	135.753947625465	160.874896785621	131.06609788141
CG17806	272.421509215161	280.209108721134	302.779493651023	223.383818076219	323.759932010414	191.539324938803	276.517012841309	265.290623276911	232.708814306737	317.862901757186	226.538119963426	287.097166787851
CG17807	153.700851502717	198.927077183706	150.28471217715	173.122459009069	153.785967704947	118.754381462058	133.8553692735	116.173018036295	194.203039277565	129.131803838857	114.910640561158	110.782058923573
CG17835	397.5022021622	359.35213942863	351.401018178925	424.429254344815	424.934910763669	429.048087862919	302.935835724237	308.63876433523	363.293616579582	425.472738289567	441.585175870735	491.497867055288
CG17841	306.341697133002	322.989125319781	245.317691936231	301.568154402895	299.477937109633	245.170335921668	309.980855159684	235.813887357255	267.866261072503	188.731097918329	192.064927795078	187.237282687729
CG17843	323.301791091923	408.549158517074	401.127577355188	379.752490729572	410.095913879858	409.894155369039	422.701166126842	461.224220860513	502.249239510943	306.274150130622	390.696177907937	357.311147795749
CG1787	242.74134478705	303.73811785039	265.208315606736	145.199481749542	211.792955523479	229.847189926564	197.260544192526	192.465746298936	200.899695804377	137.409483572117	188.781766636188	184.1166613096
CG1789	386.902143437875	367.908142748359	348.085914233841	307.152749854801	422.236911330249	344.770784889846	447.358734150908	449.086741364183	430.260181847708	319.518437703838	403.828822543498	354.19052641762
CG17894	225.78125082813	173.259067224518	361.346330014178	189.876245364786	132.201972237586	180.046965442475	327.593403748303	242.749589926586	239.40547083355	124.165195998901	141.17592983228	146.669204772054
CG1792	342.381896795708	357.213138598698	350.295983530564	441.183040700532	288.685939375953	256.662695417996	359.295991207816	305.170913050565	369.990273106395	329.45165338375	277.427117926224	252.770331628434
CG17943	913.725062036844	806.403312884485	931.54420856866	1010.81177679489	963.185797730982	965.358197691568	1139.53189368361	1016.08042640699	977.711852914636	1062.85407775059	994.797831143738	875.334296565132
CG1796	806.664468921158	770.040298775636	600.03381406024	614.305499709601	740.600844473823	624.418199300498	674.560610944085	521.911618342159	652.924011364226	432.094882076175	561.420558170229	616.322722180441
CG17982	154.76085737515	205.344079673503	191.170994166522	245.72219988384	260.356945325042	206.862470933907	177.886740745046	213.272854006929	199.225531672674	153.964843038637	201.914411271749	199.719768200244
