gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3
CG3411	229.049838085459	234.436309813544	251.183072270394	165.938512669405	187.661405479141	224.683233474118	208.670117684918	229.201327749809	194.230362189823	202.620381505233	221.974436804394	241.80319833744	379.482102330847	385.020149387818	510.526007542967	390.921681633382	380.417920112237	517.156177334769	419.178656409118	466.425997787511	463.743464481771	458.583457222607	423.527789496839	460.291653274
CG3412	265.38188136798	311.919496955308	289.937031992111	279.724921356998	264.821678797976	255.377664276594	336.889105659988	293.91699676152	303.796207527672	149.991710984393	252.947614032914	222.197533607377	740.944104830341	742.233287986516	723.797694676717	647.813072421034	673.15085863832	635.910558796827	702.740688685875	679.69885179444	684.733129866586	615.859372154548	651.70749003971	645.968625272664
CG34125	363.320432825211	317.879742120059	180.851812034683	488.33333728425	443.909720575025	540.221982123564	417.340235369836	458.402655499618	199.210627886998	599.966843937572	764.005038303496	819.081104278174	221.541227338399	209.622081333368	234.267345452617	340.660322566233	346.692927194485	356.263144386174	147.945408144395	175.126489875608	212.618844726299	534.738110768599	408.753564281833	477.455070853708
CG34126	334.886659821499	260.264038860799	202.38178965786	320.024274433853	374.370214991384	262.744327669188	437.453017797298	221.111869123345	174.309299401123	426.292231218801	376.840322946995	627.381271362006	399.622213907065	436.356169306194	405.547715948634	552.874949738641	624.586868836758	513.325390835992	269.471993405862	398.802897736533	388.406078555129	950.277633378254	776.467614077538	697.45887801179
CG34131	486.533449174631	530.461819662849	502.366144540787	461.072010202848	424.857801237041	411.305372753168	477.678582652222	509.635893467223	485.575905474557	352.612092489626	423.300088789775	409.540552139087	198.221098144884	179.676069714315	225.427068265725	178.707054460975	209.094956090059	176.216178943699	162.035447015289	90.1641334013032	160.719756643502	155.620378985289	154.308574467841	163.832622351763
CG34132	162.704367743464	143.045883954027	93.2965697004319	322.394824614845	348.650123885106	289.755426775366	201.12782427462	137.520796649886	89.644782549149	407.872196536507	353.610440025605	407.362144946858	33.9201879178411	44.9190174285788	68.5121481984068	128.445695393826	68.798985552213	103.431235466954	56.3601554835789	67.6231000509774	50.2249239510943	200.319849544893	146.100671570615	129.505787192346
CG34133	118.474054182134	149.006129118778	107.649888115883	104.304207963626	121.932283763097	90.8555151753266	90.507520923579	94.377017308745	114.546111035024	107.888774567721	67.1085506617936	69.7090301513339	452.622507528692	404.271156857209	445.328963289644	402.090872537193	474.847900281941	413.724941867815	489.628850763592	476.829551641507	430.260181847708	375.806659890006	484.266270936308	444.688546383356
CG34147	369.639049048258	345.694219555564	465.047516660614	458.701460021856	373.417619024485	367.105392397603	407.283844156105	455.706169290797	418.342318562695	399.977895958381	407.813500175515	344.188336372211	255.461415256241	286.626111210931	309.409701541192	228.968413528124	234.72595070755	314.124492899637	260.665719111553	199.401448868267	259.495440413987	296.34093445071	274.143956767334	227.805360603403
CG34149	31.5930811152358	39.7349677650074	68.8959283941651	26.0760519909066	43.819414477363	31.9222080345742	60.338347282386	64.7156690117108	49.8026569717494	42.1029364166717	46.4597658427802	21.7840719222919	217.301203848669	179.676069714315	165.75519725421	117.276504490015	184.812961189278	76.6157299755213	179.647995603908	201.135374510599	199.225531672674	135.753947625465	129.684865776164	179.435729242407
CG34159	254.324302977648	238.409806590044	169.369157302322	369.805828234675	397.232518196964	370.7887240939	319.290421035959	250.773217420379	112.055978186436	515.760971104228	534.287307191972	535.88816928838	278.781544449756	286.626111210931	361.346330014178	491.444399767681	435.726908497349	467.35595285068	290.607051712204	388.399343882537	358.271124184473	986.699424204598	761.693388862532	695.898567322725
CG34179	126.372324460943	95.3639226360178	54.542609978714	128.009709773541	121.932283763097	105.588841960515	108.106205547608	70.1086414293534	54.7829226689244	142.097410406267	240.042123521031	200.413461685085	73.1404051978448	102.672039836751	104.978291594333	262.475986239557	153.785967704947	137.908313955938	66.92768463675	104.035538539965	110.494832692407	268.196823357626	254.444989813992	210.641943023695
CG3419	248.005686754601	240.396554978295	244.006413062668	301.059872985921	302.925517473944	277.477654454376	284.093051787901	191.450520826311	209.171159281348	265.77478613024	247.785417828161	239.62479114521	593.603288562219	470.580182585111	567.987809257759	524.951972479114	565.230881301515	601.433480307842	505.480144493349	509.77413884583	535.732522145006	519.838287248731	564.703719329119	533.626255660027
CG34197	104.257167680278	85.4301806947659	84.6845786511612	54.5226541628046	91.4492128223227	46.6555348197623	85.4793253167135	53.9297241764257	57.2730555175119	55.2601040468816	20.6487848190134	39.2113294601253	395.382190417335	350.796136108901	380.131919036321	318.321940758611	315.665933710154	390.740222875158	385.714814090743	381.463641313206	361.619452447879	258.263607677713	311.900310094571	319.863691258203
CG3421	296.974962483216	288.078516296304	295.678359358292	247.722493913612	273.395042500069	206.266574992633	306.719932018795	199.539979452775	331.187668862134	218.408982661485	196.163455780627	230.911162376294	599.963323796814	633.144245659967	579.038155741373	647.813072421034	631.331867420308	651.233704791931	581.214103424408	506.306287561164	552.474163462037	713.535993007016	697.671746264173	580.435576331959
CG34242	161.124713687702	123.178400071523	129.17986573906	130.380259954533	112.406324094105	117.866614281505	160.902259419696	118.645393188137	149.407970915248	131.571676302099	160.028082347354	152.488503456043	227.901262572995	226.734087972826	253.05293447476	295.98355895099	260.356945325042	176.216178943699	257.143209393829	197.667523225934	209.270516462893	374.151123943354	285.63502082345	287.097166787851
CG3425	91.6199352341837	91.390425859517	100.473228908157	124.453884502054	113.358920061004	61.3888616049504	85.4793253167135	94.377017308745	89.644782549149	92.1001734114694	105.825022197444	76.2442517280215	159.00088086488	154.008059755127	158.01995471568	150.784077201448	145.691969404686	160.893032948595	225.440621934316	166.456861663944	145.652279458174	193.697705758285	229.821281122316	159.151690284569
CG3430	251.164994866124	294.038761461055	146.403847837601	401.80825567806	384.848770627275	444.455358019841	477.678582652222	280.434565717414	184.269830795473	363.137826593793	511.057424270582	697.090301513339	260.761444618403	280.209108721134	212.166652485389	284.814368047179	455.961904248	325.616852395965	209.589328204559	364.124384889878	287.956230652941	539.704718608555	444.868337029626	474.33444947558
CG34310	246.426032698839	305.959251790557	144.968515996056	367.435278053683	417.237033501848	380.610941950692	326.832714446257	253.469703629201	179.289565098298	284.194820812534	552.354993908608	529.352947711692	74.2004110702773	55.6140215782404	77.3524253852979	195.460840816691	118.711975070485	80.4465164742973	72.2114492133355	105.769464182298	66.9665652681258	235.086104424585	180.573863738962	191.918214754922
CG34314	157.965405576179	156.953122671779	143.533184154511	112.601133597097	73.349889451238	61.3888616049504	175.986846240292	177.968089782205	194.230362189823	94.7316069375113	134.217101323587	95.8499164580842	203.521127507046	224.595087142894	280.678800683795	189.876245364786	153.785967704947	99.6004489681777	359.295991207816	404.004674663532	391.754406818536	233.430568477933	196.989669533414	141.988272704861
CG34317	526.024800568675	536.4220648276	545.42609978714	388.770229682607	363.891659355493	372.016501325999	585.784788199831	692.99695566707	719.648393241779	357.87495954171	402.651303970761	365.972408294503	166.420921971908	128.340049795939	213.27168713375	145.199481749542	149.738968554817	99.6004489681777	290.607051712204	301.703061765899	271.214589335909	213.564137118109	251.161828655102	235.606914048725
CG34347	243.266724587315	278.144774355052	182.287143876228	91.266181968173	103.832960392012	106.816619192614	198.613726471187	261.559162255665	191.740229341235	184.200346822939	95.500629787937	93.671509265855	405.98224914166	470.580182585111	437.593720751114	413.260063441004	229.32995184071	513.325390835992	496.673870199039	530.581246553823	518.990880827975	226.808424691325	287.276601402895	234.046603359661
CG34359	462.838638338204	586.090774533859	531.072781371689	346.10032642476	399.137710130763	672.821923190256	409.797941959538	431.437793411406	488.066038323145	528.918138734438	511.057424270582	350.723557948899	395.382190417335	453.468175945652	377.921849739599	323.906536210517	265.752944191882	275.816627911877	364.579755784401	299.969136123566	291.304558916347	264.885751464322	267.577634449553	296.459030922237
CG34373	382.276281494353	425.164155085579	381.798269850998	367.435278053683	391.516942395569	389.205382575386	319.290421035959	331.667803685018	353.598864499421	402.609329484423	301.988477978071	339.831521987753	208.821156869209	235.290091292555	205.53644459522	217.799222624313	132.201972237586	245.170335921668	105.675291531711	215.006779649262	182.483890355643	140.720555465421	265.936053870108	149.789826150183
CG34374	159.545059631941	164.900116224781	107.649888115883	135.121360316516	98.1173845906171	83.4888517827326	211.184215488351	175.271603573384	184.269830795473	81.5744393073014	152.284788040224	178.629389762793	134.620745798932	179.676069714315	160.230024012403	145.199481749542	118.711975070485	145.56988695349	184.931760180493	168.190787306277	229.360486043331	144.031627358725	90.2869318694812	137.307340637668
CG34376	151.646789353132	137.085638789276	140.66252047142	94.8220072396603	84.7810410540284	88.3999607111286	108.106205547608	194.147007035133	249.013284858747	136.834543354183	56.7841582522869	60.9954013824172	380.542108203279	410.688159347006	445.328963289644	284.814368047179	272.497942775432	222.185616929012	551.272770823756	480.297402926173	477.136777535396	253.296999837757	239.670764598986	291.778098855044
CG34379	323.829081431167	299.999006625806	439.211543512802	378.102753868145	368.654639189989	346.23317945192	271.522562770737	415.258876158478	301.306074679084	355.243526015668	340.704949513721	304.977006912086	60.4203347286544	74.8650290476313	61.8819403082384	122.86109994192	62.0539869686627	103.431235466954	52.8376457658553	78.0266539049739	56.9215804779069	44.6994705596043	52.5305785422436	49.929942050061
CG34380	255.90395703341	224.502567872292	165.063161777687	239.425568280142	303.878113440843	406.394263824772	269.008464967304	275.041593299771	194.230362189823	439.449398849011	415.556794482645	642.63012170761	469.582601487612	476.997185074908	453.064205828174	742.751195103427	756.788841074343	766.157299755213	348.728462054645	499.370584991833	421.889361189192	1228.40767241579	989.873089405403	1129.66493888263
CG34383	232.209146196983	294.038761461055	245.441744904213	272.613270814023	256.248315095884	196.444357135841	269.008464967304	299.309969179163	371.029794439533	155.254578036477	240.042123521031	165.558946609418	375.242078841117	474.858184244976	342.560740992034	284.814368047179	264.403944475172	153.231459951043	464.971282739526	485.499179853171	413.518540530677	235.086104424585	238.029184019541	273.054370586271
CG34389	1028.35479030092	818.540335959152	813.833154156075	854.583340247438	922.112895958421	692.46635890384	663.721820106246	760.409110887602	836.684637125391	652.595514458411	557.517190113362	710.160744666715	482.302671956803	444.912172625923	551.412289532338	435.598445248626	437.075908214059	490.340671843336	509.002654211072	469.893849072176	418.541032925786	519.838287248731	430.09411181462	407.24108984581
CG34394	142.168865018561	105.29766457727	91.8612378588868	126.824434683046	142.889395034879	117.866614281505	145.817672599099	99.7699897263875	134.467173823723	134.203109828141	170.352474756861	196.056647300627	125.080692947039	130.479050625872	72.9322867918524	156.368672653353	87.6849815861539	99.6004489681777	73.9727040721974	126.576571890291	117.19148921922	158.931450878593	180.573863738962	162.272311662698
CG34395	439.143827501777	484.76660673309	264.1010588443	612.787221786304	567.74719627192	640.899715155682	605.897570627293	485.367517587831	323.717270316371	773.641456656343	908.54653203659	967.212793349759	101.760563753523	102.672039836751	37.5711780442876	173.122459009069	161.879966005207	191.539324938803	56.3601554835789	119.64086932096	92.0790272436729	249.985927944453	159.233316206176	218.443496469017
